sbti_id,company_name,isin,lei,organization_type,location,region,sector,near_term_status,near_term_target_classification,near_term_target_year,long_term_status,long_term_target_classification,long_term_target_year,net_zero_status,net_zero_year,full_target_language,ba15_status,ba15_date,target_classification_long,reason_for_extension_or_removal,date_updated
40008374,Terumo Corporation,JP3546800008,353800JX1R4582QVK932,Corporate,Japan,Asia,Healthcare Equipment and Supplies,Targets set,1.5°C,2030,,,,,,Terumo Corporation commits to reduce absolute scope 1 and 2 GHG emissions 50.4% by 2030 from a 2018 base year. Terumo Corporation commits to reduce scope 3 GHG emissions 60% per unit of revenue over the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,20/04/2023
40013103,"SEKISUI CHEMICAL CO., LTD",JP3419400001,529900KQIVT7NWFNMI70,Corporate,Japan,Asia,Chemicals,Targets set,1.5°C,FY2030,,,,,,"SEKISUI CHEMICAL CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 50 % by FY2030 from a FY2019 base year. SEKISUI CHEMICAL CO., LTD. also commits to increase annual sourcing of renewable electricity purchased from 0.35% in FY2019 to 100% by FY2030. SEKISUI CHEMICAL CO., LTD. further commits to reduce absolute scope 3 GHG emissions from purchased goods and services, waste generated in operations, use of sold products and end-of-life treatment of sold products 30 % within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,20/04/2023
40011469,Lion Corporation,JP3965400009,,Corporate,Japan,Asia,"Consumer Durables, Household and Personal Products",Targets set,1.5°C,2030,,,,,,Lion Corporation commits to reduce absolute scope 1 and 2 GHG emissions 55% by 2030 from a 2018 base year. Lion Corporation also commits to increase annual sourcing of renewable electricity from 0% in 2018 to 100% by 2030. Lion Corporation also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and end of life treatment of sold products 30% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,04/05/2023
40001448,"Toyo Seikan Group Holdings, Ltd.",JP3613400005,5299004VWXGQPXR05T33,Corporate,Japan,Asia,Containers and Packaging,Targets set,1.5°C,FY2030,,,,,,"Toyo Seikan Group Holdings, Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 50% by FY2030 from a FY2019 base year. Toyo Seikan Group Holdings, Ltd. commits to reduce absolute scope 3 GHG emissions 30% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,30/03/2023
40006132,"Sekisui House Reit, Inc.",JP3047820000,,Corporate,Japan,Asia,Real Estate,Targets set,1.5°C,2030,Targets set,1.5°C,2050,Targets set,2050,"Overall Net-Zero Target: Sekisui House Reit, Inc. commits to reach net-zero greenhouse gas emissions across the value chain by 2050. Near-Term Targets: Sekisui House Reit, Inc. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2023 base year. Sekisui House Reit, Inc. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe. Long-Term Targets: Sekisui House Reit, Inc. commits to reduce absolute scope 1 and 2 GHG emissions 90% by 2050 from a 2023 base year. Sekisui House Reit, Inc. also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/01/2025
40001741,"SKYLARK HOLDINGS CO., LTD.",JP3396210001,353800P64XSC0Q9CEB70,Corporate,Japan,Asia,"Hotels, Restaurants and Leisure, and Tourism Services",Targets set,1.5°C,FY2030,,,,,,"Energy & Industry:
SKYLARK HOLDINGS CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 50.4% by FY2030 from a FY2018 base year. SKYLARK HOLDINGS CO., LTD. also commits to reduce absolute scope 3 GHG emissions 30% within the same timeframe.
FLAG:
SKYLARK group commits to reduce absolute scope 3 FLAG GHG emissions 36.3% by FY2030 from a FY2018 base year.* SKYLARK group also commits to no deforestation across its primary deforestation-linked commodities, with a target date of no later than December 31, 2025.
*The target includes FLAG emissions and removals.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,22/05/2025
40000619,SMC Corporation,JP3162600005,353800O40V08DOZ70X62,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,Commitment removed,,"SMC CORPORATION commits to reduce absolute scope 1 and 2 GHG emissions 48% by FY2030 from a FY2021 base year. 
SMC CORPORATION also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and use of sold products 33% within the same timeframe.
SMC CORPORATION further commits to reduce absolute scope 3 GHG emissions beyond the minimum boundary from use of sold products 33% within the same timeframe.
",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Expired commitment,18/07/2024
40000778,"SANKO Co.,Ltd",NA,NA,Corporate,Japan,Asia,Containers and Packaging,Targets set,1.5°C,FY2030,,,,,,"SANKO CO.,Ltd commits to reduce absolute scope 1 and 2 GHG emissions
42% by FY2030 from a FY2020 base year. SANKO Co.,Ltd also commits to
increase annual sourcing of renewable electricity from 0% in FY2020 to
100% by FY2030. SANKO CO.,Ltd further commits to reduce absolute scope
3 GHG emissions from purchased goods and services and end of life
treatment of sold products 25% by FY2030 from a FY2020 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,29/06/2023
40011202,AUCNET INC.,JP3172060000,2138008S9UYI8TYJ8H39,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,2030,,,,,,AUCNET INC. commits to reduce absolute scopes 1 and 2 GHG emissions 42% by 2030 from a 2021 base year. AUCNET INC. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,21/03/2024
40013381,NICHICON CORPORATION,JP3661800007,353800QK5U8ET4YJHF28,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"Nichicon Corporation commits to reduce absolute scope 1, 2 and 3 GHG emissions 46% by FY2030 from a FY2021 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,29/02/2024
40005825,JTEKT CORPORATION,JP3292200007,,Corporate,Japan,Asia,Automobiles and Components,Targets set,1.5°C,FY2030,,,,,,JTEKT CORPORATION commits to reduce absolute scope 1 and 2 GHG emissions 42.3% by FY2030 from FY2021 base year. JTEKT CORPORATION also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and use of sold products 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,15/08/2024
40007847,"TSUBAKI NAKASHIMA CO.,LTD.",JP3534410000,NA,Corporate,Japan,Asia,Automobiles and Components,Targets set,1.5°C,2030,,,,,,"TSUBAKI NAKASHIMA CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2022 base year. TSUBAKI NAKASHIMA CO., LTD. also commits to reduce absolute scope 3 GHG emissions 25% by 2030 from a 2023 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,14/11/2024
40006448,"THE NIPPON ROAD Co., Ltd.",JP3740200005,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,Commitment removed,,"Near-Term Targets: THE NIPPON ROAD CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2020 base year.*  THE NIPPON ROAD CO.,LTD. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services 25% within the same timeframe. *The target boundary includes land-related emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Expired commitment,10/07/2025
40007115,DENSO Corporation,JP3551500006,549300RYPA10CQM3QK38,Corporate,Japan,Asia,Automobiles and Components,Targets set,1.5°C,FY2030,,,,,,"DENSO commits to reduce absolute scope 1 and 2 GHG emissions 50% by
FY2030 from a FY2020 base year. DENSO also commits to increase active
annual sourcing of renewable electricity from 0.6% in FY2020 to 100% by
FY2025 through FY2030. DENSO further commits to reduce absolute scope
3 GHG emissions from purchased goods and services and use of sold
products 25% by FY2030 from a FY2020 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,10/08/2023
40004897,"NIPPON EXPRESS HOLDINGS,INC.",JP3688370000,NA,Corporate,Japan,Asia,Ground Transportation - Trucking Transportation,Targets set,1.5°C,2030,,,,,,"NIPPON EXPRESS HOLDINGS, INC commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2020 base year. 
NIPPON EXPRESS HOLDINGS, INC also commits to reduce absolute scope 3 GHG emissions from upstream transportation and distribution 25% by 2030 from a 2022 base year.*
NIPPON EXPRESS HOLDINGS, INC further commits to reduce absolute scope 3 GHG emissions from use of sold products for sold fossil fuels 42% within the same timeframe.*
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,03/07/2025
40002908,MinebeaMitsumi Inc.,JP3906000009,353800CCB0CZ75YZ4010,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"MinebeaMitsumi Inc. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year.* MinebeaMitsumi Inc. also commits to reduce absolute scope 3 GHG emissions from use of sold products 25% within the same timeframe.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,31/10/2024
40000401,"Kyodo Printing Co., Ltd.",JP3252800002,3538003A42CQ4FMGD451,Corporate,Japan,Asia,"Trading Companies and Distributors, and Commercial Services and Supplies",Targets set,1.5°C,FY2030,,,,Commitment removed,,"Near-Term Targets: Kyodo Printing Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. Kyodo Printing Co., Ltd. also commits that 90% of its suppliers by spend covering purchased goods and services and upstream transportation and distribution will have science-based targets by FY2030.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Expired commitment,17/07/2025
40013866,TMEIC Corporation,,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"Toshiba Mitsubishi-Electric Industrial Systems Corporation commits to reduce
absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2020 base
year. Toshiba Mitsubishi-Electric Industrial Systems Corporation also commits to
reduce scope 3 GHG emissions 52.56% per yen value added within the same
timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/11/2023
40013483,"Shindengen Electric Manufacturing Co., Ltd.",JP3377800002,,Corporate,Japan,Asia,Semiconductors and Semiconductors Equipment,Targets set,1.5°C,FY2030,,,,,,"Shindengen Electric Manufacturing Co., Ltd. commits to reduce absolute scope 1
and 2 GHG emissions 42.0% by FY2030 from a FY2021 base year. Shindengen
Electric Manufacturing Co., Ltd. also commits to reduce absolute scope 3 GHG
emissions from the use of sold products 25.0% within the same time frame.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/11/2023
40016018,Olympus Corporation,JP3201200007,5299000Y52IFDI1I2A21,Corporate,Japan,Asia,Healthcare Equipment and Supplies,Targets set,1.5°C,FY2031,Targets set,1.5°C,FY2040,Targets set,FY2040,"Overall Net-Zero Target
Corporation commits to reach net-zero GHG emissions across the value chain by FY2040
from a FY2020 base year.
Near-Term Targets
Olympus Corporation commits to reduce absolute Scope 1 and 2 GHG emissions 70% by
FY2031 from a FY2020 base year. Olympus Corporation also commits that 80% of its
suppliers by emissions covering purchased goods and services, capital goods and upstream
transportation and distribution, will have science-based targets by FY2028.
Long-Term Targets
Olympus Corporation commits to reduce absolute scope 1, 2, and 3 GHG emissions 90% by
FY2040 from a FY2020 base year.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,30/11/2023
